UniqueId,StationUniqueId,PlatformNumber,CardinalDirection,PlatformNaptanCode,FriendlyName,IsCustomerFacing,HasServiceInterchange,AccessibleEntranceName,HasStepFreeRouteInformation
940GZZLUPVL-Plat01-WB-central,940GZZLUPVL,1,Westbound,9400ZZLUPVL1,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUPVL-Plat02-EB-central,940GZZLUPVL,2,Eastbound,9400ZZLUPVL1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUPYB-Plat01-EB-district,940GZZLUPYB,1,Eastbound,9400ZZLUPYB1,Eastbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUPYB-Plat02-WB-district,940GZZLUPYB,2,Westbound,9400ZZLUPYB2,Westbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUQBY-Plat01-NB-jubilee,940GZZLUQBY,1,Northbound,9400ZZLUQBY1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUQBY-Plat02-SB-jubilee,940GZZLUQBY,2,Southbound,9400ZZLUQBY2,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUQWY-Plat01-WB-central,940GZZLUQWY,1,Westbound,9400ZZLUQWY1,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUQWY-Plat02-EB-central,940GZZLUQWY,2,Eastbound,9400ZZLUQWY1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLURBG-Plat01-WB-central,940GZZLURBG,1,Westbound,9400ZZLURBG1,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLURBG-Plat02-EB-central,940GZZLURBG,2,Eastbound,9400ZZLURBG1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLURGP-Plat01-NB-bakerloo,940GZZLURGP,1,Northbound,9400ZZLURGP1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLURGP-Plat02-SB-bakerloo,940GZZLURGP,2,Southbound,9400ZZLURGP2,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLURSG-Plat01-WB-central,940GZZLURSG,1,Westbound,9400ZZLURSG1,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLURSG-Plat02-EB-central,940GZZLURSG,2,Eastbound,9400ZZLURSG1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLURSM-Plat01-WB-metropolitan|piccadilly,940GZZLURSM,1,Westbound,9400ZZLURSM2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLURSM-Plat02-EB-metropolitan|piccadilly,940GZZLURSM,2,Eastbound,9400ZZLURSM1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLURSP-Plat01-WB-metropolitan|piccadilly,940GZZLURSP,1,Westbound,9400ZZLURSP4,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLURSP-Plat02-EB-metropolitan|piccadilly,940GZZLURSP,2,Eastbound,9400ZZLURSP3,Eastbound Platform 2,TRUE,TRUE,,TRUE
940GZZLURSQ-Plat01-EB-piccadilly,940GZZLURSQ,1,Eastbound,9400ZZLURSQ1,Eastbound Platform 1,TRUE,FALSE,,TRUE
940GZZLURSQ-Plat02-WB-piccadilly,940GZZLURSQ,2,Westbound,9400ZZLURSQ2,Westbound Platform 2,TRUE,FALSE,,TRUE
940GZZLURVP-Plat01-WB-district,940GZZLURVP,1,Westbound,9400ZZLURVP2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLURVP-Plat04-EB-district,940GZZLURVP,4,Eastbound,9400ZZLURVP1,Eastbound Platform 4,TRUE,FALSE,,TRUE
940GZZLURVY-Plat01-WB-central,940GZZLURVY,1,Westbound,9400ZZLURVY1,Westbound Platform 1,TRUE,FALSE,Station Approach & Cherry Tree,TRUE
940GZZLURVY-Plat02-EB-central,940GZZLURVY,2,Eastbound,9400ZZLURVY2,Eastbound Platform 2,TRUE,FALSE,Station Way,TRUE
940GZZLURYL-Plat01-WB-metropolitan|piccadilly,940GZZLURYL,1,Westbound,9400ZZLURYL1,Westbound Platform 1,TRUE,TRUE,,TRUE
940GZZLURYL-Plat02-EB-metropolitan|piccadilly,940GZZLURYL,2,Eastbound,9400ZZLURYL2,Eastbound Platform 2,TRUE,TRUE,,TRUE
940GZZLURYO-Plat01-WB-circle|hammersmith-city,940GZZLURYO,1,Westbound,,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLURYO-Plat02-EB-circle|hammersmith-city,940GZZLURYO,2,Eastbound,,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUSBM-Plat01-EB-circle|hammersmith-city,940GZZLUSBM,1,Eastbound,9400ZZLUSBM1,Eastbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUSBM-Plat02-WB-circle|hammersmith-city,940GZZLUSBM,2,Westbound,9400ZZLUSBM2,Westbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUSEA-Plat01-EB-piccadilly,940GZZLUSEA,1,Eastbound,9400ZZLUSEA1,Eastbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUSEA-Plat02-EB-piccadilly,940GZZLUSEA,2,Eastbound,9400ZZLUSEA1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUSEA-Plat03-WB-piccadilly,940GZZLUSEA,3,Westbound,9400ZZLUSEA2,Westbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUSEA-Plat04-WB-piccadilly,940GZZLUSEA,4,Westbound,9400ZZLUSEA2,Westbound Platform 4,TRUE,FALSE,,TRUE
940GZZLUSFB-Plat01-WB-district,940GZZLUSFB,1,Westbound,9400ZZLUSFB2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUSFB-Plat03-EB-district,940GZZLUSFB,3,Eastbound,9400ZZLUSFB1,Eastbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUSFS-Plat01-EB-district,940GZZLUSFS,1,Eastbound,9400ZZLUSFS1,Eastbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUSFS-Plat02-WB-district,940GZZLUSFS,2,Westbound,9400ZZLUSFS1,Westbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUSGN-Plat01-WB-district|hammersmith-city,940GZZLUSGN,1,Westbound,9400ZZLUSGN2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUSGN-Plat02-EB-district|hammersmith-city,940GZZLUSGN,2,Eastbound,9400ZZLUSGN1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUSGT-Plat01-EB-piccadilly,940GZZLUSGT,1,Eastbound,9400ZZLUSGT1,Eastbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUSGT-Plat02-WB-piccadilly,940GZZLUSGT,2,Westbound,9400ZZLUSGT1,Westbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUSHH-Plat01-WB-piccadilly,940GZZLUSHH,1,Westbound,9400ZZLUSHH2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUSHH-Plat02-EB-piccadilly,940GZZLUSHH,2,Eastbound,9400ZZLUSHH1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUSJP-Plat01-WB-circle|district,940GZZLUSJP,1,Westbound,9400ZZLUSJP2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUSJP-Plat02-EB-circle|district,940GZZLUSJP,2,Eastbound,9400ZZLUSJP1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUSJW-Plat01-NB-jubilee,940GZZLUSJW,1,Northbound,9400ZZLUSJW1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUSJW-Plat02-SB-jubilee,940GZZLUSJW,2,Southbound,9400ZZLUSJW1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUSKS-Plat01-WB-circle|district,940GZZLUSKS,1,Westbound,9400ZZLUSKS4,Westbound Platform 1,TRUE,TRUE,,TRUE
940GZZLUSKS-Plat02-EB-circle|district,940GZZLUSKS,2,Eastbound,9400ZZLUSKS1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUSKS-Plat03-WB-piccadilly,940GZZLUSKS,3,Westbound,9400ZZLUSKS3,Westbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUSKS-Plat04-EB-piccadilly,940GZZLUSKS,4,Eastbound,9400ZZLUSKS2,Eastbound Platform 4,TRUE,FALSE,,TRUE
940GZZLUSKW-Plat01-NB-victoria,940GZZLUSKW,1,Northbound,9400ZZLUSKW3,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUSKW-Plat02-NB-northern,940GZZLUSKW,2,Northbound,9400ZZLUSKW1,Northbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUSKW-Plat03-SB-northern,940GZZLUSKW,3,Southbound,9400ZZLUSKW2,Southbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUSKW-Plat04-SB-victoria,940GZZLUSKW,4,Southbound,9400ZZLUSKW4,Southbound Platform 4,TRUE,FALSE,,TRUE
940GZZLUSNB-Plat01-WB-central,940GZZLUSNB,1,Westbound,9400ZZLUSNB2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUSNB-Plat02-EB-central,940GZZLUSNB,2,Eastbound,9400ZZLUSNB1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUSPU-Plat01-WB-central,940GZZLUSPU,1,Westbound,9400ZZLUSPU2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUSPU-Plat02-EB-central,940GZZLUSPU,2,Eastbound,9400ZZLUSPU1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUSSQ-Plat01-WB-circle|district,940GZZLUSSQ,1,Westbound,9400ZZLUSSQ2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUSSQ-Plat02-EB-circle|district,940GZZLUSSQ,2,Eastbound,9400ZZLUSSQ1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUSTM-Plat01-SB-jubilee,940GZZLUSTM,1,Southbound,9400ZZLUSTM1,Southbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUSTM-Plat02-SB-jubilee,940GZZLUSTM,2,Southbound,9400ZZLUSTM1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUSTM-Plat03-SB-jubilee,940GZZLUSTM,3,Southbound,9400ZZLUSTM1,Southbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUSUH-Plat01-WB-piccadilly,940GZZLUSUH,1,Westbound,9400ZZLUSUH2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUSUH-Plat02-EB-piccadilly,940GZZLUSUH,2,Eastbound,9400ZZLUSUH1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUSUT-Plat01-WB-piccadilly,940GZZLUSUT,1,Westbound,9400ZZLUSUT1,Westbound Platform 1,TRUE,FALSE,Orchard Gate,TRUE
940GZZLUSUT-Plat02-EB-piccadilly,940GZZLUSUT,2,Eastbound,9400ZZLUSUT2,Eastbound Platform 2,TRUE,FALSE,Station Approach,TRUE
940GZZLUSWC-Plat01-NB-jubilee,940GZZLUSWC,1,Northbound,9400ZZLUSWC1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUSWC-Plat02-SB-jubilee,940GZZLUSWC,2,Southbound,9400ZZLUSWC1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUSWF-Plat01-WB-central,940GZZLUSWF,1,Westbound,9400ZZLUSWF2,Westbound Platform 1,TRUE,FALSE,George Lane (West),TRUE
940GZZLUSWF-Plat02-EB-central,940GZZLUSWF,2,Eastbound,9400ZZLUSWF1,Eastbound Platform 2,TRUE,FALSE,Station Passage (East),TRUE
940GZZLUSWK-Plat01-WB-jubilee,940GZZLUSWK,1,Westbound,9400ZZLUSWK2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUSWK-Plat02-EB-jubilee,940GZZLUSWK,2,Eastbound,9400ZZLUSWK1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUSWN-Plat01-NB-northern,940GZZLUSWN,1,Northbound,9400ZZLUSWN1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUSWN-Plat02-SB-northern,940GZZLUSWN,2,Southbound,9400ZZLUSWN1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUTAW-Plat01-NB-northern,940GZZLUTAW,1,Northbound,9400ZZLUTAW1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUTAW-Plat02-SB-northern,940GZZLUTAW,2,Southbound,9400ZZLUTAW2,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUTBC-Plat01-NB-northern,940GZZLUTBC,1,Northbound,9400ZZLUTBC1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUTBC-Plat02-SB-northern,940GZZLUTBC,2,Southbound,9400ZZLUTBC1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUTBY-Plat01-NB-northern,940GZZLUTBY,1,Northbound,9400ZZLUTBY1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUTBY-Plat02-SB-northern,940GZZLUTBY,2,Southbound,9400ZZLUTBY1,Southbound Platform 2,TRUE,FALSE,,TRUE
HUBTCR-Plat01-WB-central,HUBTCR,1,Westbound,9400ZZLUTCR4,Westbound Platform 1,TRUE,FALSE,,TRUE
HUBTCR-Plat02-EB-central,HUBTCR,2,Eastbound,9400ZZLUTCR1,Eastbound Platform 2,TRUE,FALSE,,TRUE
HUBTCR-Plat03-NB-northern,HUBTCR,3,Northbound,9400ZZLUTCR2,Northbound Platform 3,TRUE,FALSE,,TRUE
HUBTCR-Plat04-SB-northern,HUBTCR,4,Southbound,9400ZZLUTCR3,Southbound Platform 4,TRUE,FALSE,,TRUE
HUBTCR-PlatA-EB-elizabeth,HUBTCR,A,Eastbound,,Eastbound Platform A,TRUE,FALSE,,TRUE
HUBTCR-PlatB-WB-elizabeth,HUBTCR,B,Westbound,,Westbound Platform B,TRUE,FALSE,,TRUE
940GZZLUTFP-Plat01-NB-northern,940GZZLUTFP,1,Northbound,9400ZZLUTFP1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUTFP-Plat02-SB-northern,940GZZLUTFP,2,Southbound,9400ZZLUTFP2,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUTHB-Plat01-WB-central,940GZZLUTHB,1,Westbound,9400ZZLUTHB2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUTHB-Plat02-EB-central,940GZZLUTHB,2,Eastbound,9400ZZLUTHB1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUTMP-Plat01-WB-circle|district,940GZZLUTMP,1,Westbound,9400ZZLUTMP2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUTMP-Plat02-EB-circle|district,940GZZLUTMP,2,Eastbound,9400ZZLUTMP1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUTNG-Plat01-WB-district,940GZZLUTNG,1,Westbound,9400ZZLUTNG4,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUTNG-Plat02-WB-piccadilly,940GZZLUTNG,2,Westbound,9400ZZLUTNG2,Westbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUTNG-Plat03-EB-piccadilly,940GZZLUTNG,3,Eastbound,9400ZZLUTNG1,Eastbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUTNG-Plat04-EB-district,940GZZLUTNG,4,Eastbound,9400ZZLUTNG3,Eastbound Platform 4,TRUE,FALSE,,TRUE
940GZZLUTPN-Plat01-EB-piccadilly,940GZZLUTPN,1,Eastbound,9400ZZLUTNG1,Eastbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUTPN-Plat02-WB-piccadilly,940GZZLUTPN,2,Westbound,9400ZZLUTNG2,Westbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUTWH-Plat01-WB-circle|district,940GZZLUTWH,1,Westbound,9400ZZLUTWH2,Westbound Platform 1,TRUE,TRUE,,TRUE
940GZZLUTWH-Plat02-WB-circle|district,940GZZLUTWH,2,Westbound,9400ZZLUTWH2,Westbound Platform 2,TRUE,TRUE,,TRUE
940GZZLUTWH-Plat03-EB-circle|district,940GZZLUTWH,3,Eastbound,9400ZZLUTWH1,Eastbound Platform 3,TRUE,TRUE,,TRUE
940GZZLUUPB-Plat01-WB-district,940GZZLUUPB,1,Westbound,9400ZZLUUPB1,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUUPB-Plat02-EB-district,940GZZLUUPB,2,Eastbound,9400ZZLUUPB1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUUPK-Plat01-WB-district|hammersmith-city,940GZZLUUPK,1,Westbound,9400ZZLUUPK2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUUPK-Plat02-EB-district|hammersmith-city,940GZZLUUPK,2,Eastbound,9400ZZLUUPK1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUUPY-Plat01-WB-district,940GZZLUUPY,1,Westbound,9400ZZLUUPY1,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUUPY-Plat02-EB-district,940GZZLUUPY,2,Eastbound,9400ZZLUUPY1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUUXB-Plat01-EB-metropolitan|piccadilly,940GZZLUUXB,1,Eastbound,,Eastbound Platform 1,TRUE,TRUE,,TRUE
940GZZLUUXB-Plat02-EB-metropolitan|piccadilly,940GZZLUUXB,2,Eastbound,,Eastbound Platform 2,TRUE,TRUE,,TRUE
940GZZLUUXB-Plat04-EB-metropolitan|piccadilly,940GZZLUUXB,4,Eastbound,,Eastbound Platform 4,TRUE,TRUE,,TRUE
940GZZLUWAF-Plat01-SB-metropolitan,940GZZLUWAF,1,Southbound,9400ZZLUWAF1,Southbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUWAF-Plat02-SB-metropolitan,940GZZLUWAF,2,Southbound,9400ZZLUWAF1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUWCY-Plat01-WB-central,940GZZLUWCY,1,Westbound,9400ZZLUWCY2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUWCY-Plat02-central,940GZZLUWCY,2,,,Platform 2,TRUE,FALSE,,TRUE
940GZZLUWCY-Plat03-central,940GZZLUWCY,3,,,Platform 3,TRUE,FALSE,,TRUE
940GZZLUWCY-Plat04-EB-central,940GZZLUWCY,4,Eastbound,9400ZZLUWCY1,Eastbound Platform 4,TRUE,FALSE,,TRUE
940GZZLUWFN-Plat01-NB-northern,940GZZLUWFN,1,Northbound,9400ZZLUWFN1,Northbound Platform 1,TRUE,FALSE,Nether Street,TRUE
940GZZLUWFN-Plat02-SB-northern,940GZZLUWFN,2,Southbound,9400ZZLUWFN2,Southbound Platform 2,TRUE,FALSE,Wentworth Street,TRUE
940GZZLUWHP-Plat01-NB-jubilee,940GZZLUWHP,1,Northbound,9400ZZLUWHP1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUWHP-Plat02-SB-jubilee,940GZZLUWHP,2,Southbound,9400ZZLUWHP1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUWHW-Plat01-NB-metropolitan,940GZZLUWHW,1,Northbound,9400ZZLUWHW2,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUWHW-Plat02-SB-metropolitan,940GZZLUWHW,2,Southbound,9400ZZLUWHW1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUWIG-Plat01-NB-metropolitan,940GZZLUWIG,1,Northbound,9400ZZLUWIG4,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUWIG-Plat02-NB-jubilee,940GZZLUWIG,2,Northbound,9400ZZLUWIG1,Northbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUWIG-Plat03-SB-jubilee,940GZZLUWIG,3,Southbound,9400ZZLUWIG1,Southbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUWIG-Plat04-SB-metropolitan,940GZZLUWIG,4,Southbound,9400ZZLUWIG3,Southbound Platform 4,TRUE,FALSE,,TRUE
940GZZLUWIP-Plat01-EB-district,940GZZLUWIP,1,Eastbound,9400ZZLUWIP1,Eastbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUWIP-Plat02-WB-district,940GZZLUWIP,2,Westbound,9400ZZLUWIP1,Westbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUWKA-Plat01-NB-bakerloo,940GZZLUWKA,1,Northbound,9400ZZLUWKA1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUWKA-Plat02-SB-bakerloo,940GZZLUWKA,2,Southbound,9400ZZLUWKA1,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUWKN-Plat01-WB-district,940GZZLUWKN,1,Westbound,9400ZZLUWKN2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUWKN-Plat02-EB-district,940GZZLUWKN,2,Eastbound,9400ZZLUWKN1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUWLA-Plat01-EB-circle|hammersmith-city,940GZZLUWLA,1,Eastbound,9400ZZLUWLA1,Eastbound Platform 1,TRUE,TRUE,,TRUE
940GZZLUWLA-Plat02-WB-circle|hammersmith-city,940GZZLUWLA,2,Westbound,9400ZZLUWLA2,Westbound Platform 2,TRUE,TRUE,,TRUE
940GZZLUWOF-Plat01-WB-central,940GZZLUWOF,1,Westbound,9400ZZLUWOF2,Westbound Platform 1,TRUE,FALSE,Snakes Lane/Madeira Grove,TRUE
940GZZLUWOF-Plat02-WB-central,940GZZLUWOF,2,Westbound,9400ZZLUWOF2,Westbound Platform 2,TRUE,FALSE,Snakes Lane/Madeira Grove,TRUE
940GZZLUWOF-Plat03-EB-central,940GZZLUWOF,3,Eastbound,9400ZZLUWOF1,Eastbound Platform 3,TRUE,FALSE,The Broadway,TRUE
940GZZLUWOG-Plat01-EB-piccadilly,940GZZLUWOG,1,Eastbound,9400ZZLUWOG1,Eastbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUWOG-Plat02-WB-piccadilly,940GZZLUWOG,2,Westbound,9400ZZLUWOG1,Westbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUWOP-Plat01-NB-northern,940GZZLUWOP,1,Northbound,9400ZZLUWOP1,Northbound Platform 1,TRUE,FALSE,Holden Road,TRUE
940GZZLUWOP-Plat02-SB-northern,940GZZLUWOP,2,Southbound,9400ZZLUWOP2,Southbound Platform 2,TRUE,FALSE,Woodside Park,TRUE
940GZZLUWRR-Plat01-NB-northern,940GZZLUWRR,1,Northbound,9400ZZLUWRR1,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUWRR-Plat02-SB-northern,940GZZLUWRR,2,Southbound,9400ZZLUWRR2,Southbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUWRR-Plat03-NB-victoria,940GZZLUWRR,3,Northbound,9400ZZLUWRR3,Northbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUWRR-Plat04-SB-victoria,940GZZLUWRR,4,Southbound,9400ZZLUWRR4,Southbound Platform 4,TRUE,FALSE,,TRUE
940GZZLUWSD-Plat01-WB-central,940GZZLUWSD,1,Westbound,9400ZZLUWSD1,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUWSD-Plat02-EB-central,940GZZLUWSD,2,Eastbound,9400ZZLUWSD1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUWSP-Plat01-WB-circle|hammersmith-city,940GZZLUWSP,1,Westbound,9400ZZLUWSP2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUWSP-Plat02-EB-circle|hammersmith-city,940GZZLUWSP,2,Eastbound,9400ZZLUWSP1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUWTA-Plat01-WB-central,940GZZLUWTA,1,Westbound,9400ZZLUWTA2,Westbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUWTA-Plat02-EB-central,940GZZLUWTA,2,Eastbound,9400ZZLUWTA1,Eastbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUWYP-Plat01-NB-metropolitan,940GZZLUWYP,1,Northbound,9400ZZLUWYP5,Northbound Platform 1,TRUE,FALSE,,TRUE
940GZZLUWYP-Plat02-NB-metropolitan,940GZZLUWYP,2,Northbound,9400ZZLUWYP3,Northbound Platform 2,TRUE,FALSE,,TRUE
940GZZLUWYP-Plat03-NB-jubilee,940GZZLUWYP,3,Northbound,9400ZZLUWYP1,Northbound Platform 3,TRUE,FALSE,,TRUE
940GZZLUWYP-Plat04-SB-jubilee,940GZZLUWYP,4,Southbound,9400ZZLUWYP2,Southbound Platform 4,TRUE,FALSE,,TRUE
940GZZLUWYP-Plat05-SB-metropolitan,940GZZLUWYP,5,Southbound,9400ZZLUWYP4,Southbound Platform 5,TRUE,FALSE,,TRUE
940GZZLUWYP-Plat06-SB-metropolitan,940GZZLUWYP,6,Southbound,9400ZZLUWYP6,Southbound Platform 6,TRUE,FALSE,,TRUE
HUBAMR-Plat01-SB-metropolitan,HUBAMR,1,Southbound,,Southbound Platform 1,TRUE,FALSE,,TRUE
HUBAMR-Plat02-SB-metropolitan,HUBAMR,2,Southbound,,Southbound Platform 2,TRUE,FALSE,,TRUE
HUBAMR-Plat03-SB-metropolitan,HUBAMR,3,Southbound,,Southbound Platform 3,TRUE,FALSE,,TRUE
HUBBAL-Plat01-NB-northern,HUBBAL,1,Northbound,9400ZZLUBLM1,Northbound Platform 1,TRUE,FALSE,,TRUE
HUBBAL-Plat02-SB-northern,HUBBAL,2,Southbound,9400ZZLUBLM1,Southbound Platform 2,TRUE,FALSE,,TRUE
HUBBAL-Plat01-SB-national-rail,HUBBAL,1,Southbound,,Southbound Platform 1,TRUE,FALSE,,TRUE
HUBBAL-Plat02-NB-national-rail,HUBBAL,2,Northbound,,Northbound Platform 2,TRUE,FALSE,,TRUE
HUBBAN-Plat03-SB-northern,HUBBAN,3,Southbound,9400ZZLUBNK5,Southbound Platform 3,TRUE,FALSE,,TRUE
HUBBAN-Plat04-NB-northern,HUBBAN,4,Northbound,9400ZZLUBNK4,Northbound Platform 4,TRUE,FALSE,,TRUE
HUBBAN-Plat05-WB-central,HUBBAN,5,Westbound,9400ZZLUBNK2,Westbound Platform 5,TRUE,FALSE,,TRUE
HUBBAN-Plat06-EB-central,HUBBAN,6,Eastbound,9400ZZLUBNK1,Eastbound Platform 6,TRUE,FALSE,,TRUE
HUBBAN-Plat07-WB-waterloo-city,HUBBAN,7,Westbound,9400ZZLUBNK3,Westbound Platform 7,TRUE,FALSE,,TRUE
HUBBAN-Plat08-WB-waterloo-city,HUBBAN,8,Westbound,9400ZZLUBNK8,Westbound Platform 8,TRUE,FALSE,,TRUE
HUBBAN-Plat09-EB-dlr,HUBBAN,9,Eastbound,,Eastbound Platform 9,TRUE,FALSE,,TRUE
HUBBAN-Plat10-EB-dlr,HUBBAN,10,Eastbound,,Eastbound Platform 10,TRUE,FALSE,,TRUE
HUBBEK-WB-tram,HUBBEK,,Westbound,,Westbound,TRUE,FALSE,,TRUE
HUBBEK-Plat01-WB-national-rail,HUBBEK,1,Westbound,,Westbound Platform 1,TRUE,FALSE,,TRUE
HUBBEK-Plat02-WB-national-rail,HUBBEK,2,Westbound,,Westbound Platform 2,TRUE,FALSE,,TRUE
HUBBEK-Plat03-EB-national-rail,HUBBEK,3,Eastbound,,Eastbound Platform 3,TRUE,FALSE,,TRUE
HUBBEK-Plat04-WB-national-rail,HUBBEK,4,Westbound,,Westbound Platform 4,TRUE,FALSE,,TRUE
HUBBFR-Plat01-SB-national-rail,HUBBFR,1,Southbound,,Southbound Platform 1,TRUE,FALSE,,TRUE
HUBBFR-Plat01-WB-circle|district,HUBBFR,1,Westbound,9400ZZLUBKF1,Westbound Platform 1,TRUE,TRUE,,TRUE
