PlatformUniqueId,StopAreaNaptanCode,Line,DirectionTowards,MinGap,MaxGap,AverageGap,MinStep,MaxStep,AverageStep,DesignatedLevelAccessPoint,LocationOfLevelAccess,LevelAccessByManualRamp,AdditionalAccessibilityInformation,GroupName
940GZZLUNGW-Plat02-WB-jubilee,940GZZLUNGW,jubilee,Stanmore,0,85,,0,50,,False,,False,"For level access leaving the train at Green Park or Wembley Park, please travel in the correct carriage. ",
940GZZLUNGW-Plat03-EB-jubilee,940GZZLUNGW,jubilee,Stratford,0,85,,0,50,,False,,False,,
940GZZLUNHA-Plat01-NB-metropolitan,940GZZLUNHA,metropolitan,,,,,,,,False,,False,,
940GZZLUNHA-Plat02-SB-metropolitan,940GZZLUNHA,metropolitan,,,,,,,,False,,False,,
940GZZLUNHG-Plat01-WB-circle|district,940GZZLUNHG,circle,,,,,,,,False,,False,,
940GZZLUNHG-Plat01-WB-circle|district,940GZZLUNHG,district,,,,,,,,False,,False,,
940GZZLUNHG-Plat02-EB-circle|district,940GZZLUNHG,circle,,,,,,,,False,,False,,
940GZZLUNHG-Plat02-EB-circle|district,940GZZLUNHG,district,,,,,,,,False,,False,,
940GZZLUNHG-Plat03-EB-central,940GZZLUNHG,central,,,,,,,,False,,False,,
940GZZLUNHG-Plat04-WB-central,940GZZLUNHG,central,,,,,,,,False,,False,,
940GZZLUNHT-Plat01-WB-central,940GZZLUNHT,central,,,,,,,,False,,False,,
940GZZLUNHT-Plat02-EB-central,940GZZLUNHT,central,,,,,,,,False,,False,,
940GZZLUNKP-Plat01-NB-metropolitan,940GZZLUNKP,metropolitan,Harrow-on-the-Hill,86,180,163,0,50,28,False,,False,Use the interchange at this station to change between trains on the Uxbridge branch and trains towards Pinner. At peak times another change may be needed at Harrow-on-the-hill for trains toward Amersham/Chesham.,
940GZZLUNKP-Plat02-SB-metropolitan,940GZZLUNKP,metropolitan,Liverpool Street,86,180,90,0,50,29,False,,False,,
940GZZLUNOW-Plat01-NB-metropolitan,940GZZLUNOW,metropolitan,,,,,,,,False,,False,,
940GZZLUNOW-Plat02-SB-metropolitan,940GZZLUNOW,metropolitan,,,,,,,,False,,False,,
940GZZLUNWH-Plat01-NB-metropolitan,940GZZLUNWH,metropolitan,,,,,,,,False,,False,,
940GZZLUNWH-Plat02-SB-metropolitan,940GZZLUNWH,metropolitan,,,,,,,,False,,False,,
940GZZLUOAK-Plat01-WB-piccadilly,940GZZLUOAK,piccadilly,Heathrow,0,85,,0,50,,TRUE,2 centre doors on car 2,False,,
940GZZLUOAK-Plat02-EB-piccadilly,940GZZLUOAK,piccadilly,Oakwood,0,85,,0,50,,TRUE,2 centre doors on car 5,False,,
940GZZLUOSY-Plat01-WB-piccadilly,940GZZLUOSY,piccadilly,,,,,,,,False,,TRUE,,
940GZZLUOSY-Plat02-EB-piccadilly,940GZZLUOSY,piccadilly,,,,,,,,False,,TRUE,,
940GZZLUOVL-Plat01-NB-northern,940GZZLUOVL,northern,,,,,,,,False,,False,,
940GZZLUOVL-Plat02-SB-northern,940GZZLUOVL,northern,,,,,,,,False,,False,,
940GZZLUOXC-Plat01-WB-central,940GZZLUOXC,central,,,,,,,,False,,False,,
940GZZLUOXC-Plat02-EB-central,940GZZLUOXC,central,,,,,,,,False,,False,,
940GZZLUOXC-Plat03-SB-bakerloo,940GZZLUOXC,bakerloo,Oxford Circus,,,,,,,False,,TRUE,,
940GZZLUOXC-Plat04-NB-bakerloo,940GZZLUOXC,bakerloo,Harrow & Wealdstone,,,,,,,False,,TRUE,,
940GZZLUOXC-Plat05-SB-victoria,940GZZLUOXC,victoria,Brixton,0,85,,0,50,,TRUE,"Both sets of double doors on cars 4 and 5, plus the 2 single doors in between (on the car 4/5 join)",False,,
940GZZLUOXC-Plat06-NB-victoria,940GZZLUOXC,victoria,Tottenham Hale,0,85,,0,50,,TRUE,"Both sets of double doors on cars 4 and 5, plus the 2 single doors in between (on the car 4/5 join)",False,,
940GZZLUPCC-Plat01-NB-bakerloo,940GZZLUPCC,bakerloo,,,,,,,,False,,False,,
940GZZLUPCC-Plat02-SB-bakerloo,940GZZLUPCC,bakerloo,,,,,,,,False,,False,,
940GZZLUPCC-Plat03-EB-piccadilly,940GZZLUPCC,piccadilly,,,,,,,,False,,False,,
940GZZLUPCC-Plat04-WB-piccadilly,940GZZLUPCC,piccadilly,,,,,,,,False,,False,,
940GZZLUPCO-Plat01-NB-victoria,940GZZLUPCO,victoria,,,,,,,,False,,False,,
940GZZLUPCO-Plat02-SB-victoria,940GZZLUPCO,victoria,,,,,,,,False,,False,,
940GZZLUPKR-Plat01-WB-piccadilly,940GZZLUPKR,piccadilly,,,,,,,,False,,False,,
940GZZLUPKR-Plat02-EB-piccadilly,940GZZLUPKR,piccadilly,,,,,,,,False,,False,,
940GZZLUPLW-Plat01-WB-district|hammersmith-city,940GZZLUPLW,district,,,,,,,,False,,False,,
940GZZLUPLW-Plat01-WB-district|hammersmith-city,940GZZLUPLW,hammersmith-city,,,,,,,,False,,False,,
940GZZLUPLW-Plat02-EB-district|hammersmith-city,940GZZLUPLW,district,,,,,,,,False,,False,,
940GZZLUPLW-Plat02-EB-district|hammersmith-city,940GZZLUPLW,hammersmith-city,,,,,,,,False,,False,,
940GZZLUPLW-Plat03-WB-district|hammersmith-city,940GZZLUPLW,district,,,,,,,,False,,False,,
940GZZLUPLW-Plat03-WB-district|hammersmith-city,940GZZLUPLW,hammersmith-city,,,,,,,,False,,False,,
940GZZLUPNR-Plat01-NB-metropolitan,940GZZLUPNR,metropolitan,"Amersham, Chesham and Uxbridge",0,85,,0,50,,TRUE,8 car trains: cars 4 (3rd door) and 5 (1st door),False,,
940GZZLUPNR-Plat02-SB-metropolitan,940GZZLUPNR,metropolitan,Liverpool Street,0,85,,0,50,,TRUE,8 car trains: cars 4 (3rd door) and 5 (1st door),False,,
940GZZLUPRD-Plat01-NB-metropolitan,940GZZLUPRD,metropolitan,,,,,,,,False,,False,,
940GZZLUPRD-Plat02-SB-metropolitan,940GZZLUPRD,metropolitan,,,,,,,,False,,False,,
940GZZLUPSG-Plat01-WB-district,940GZZLUPSG,district,,,,,,,,False,,False,,
940GZZLUPSG-Plat02-EB-district,940GZZLUPSG,district,,,,,,,,False,,False,,
940GZZLUPVL-Plat01-WB-central,940GZZLUPVL,central,,,,,,,,False,,False,,
940GZZLUPVL-Plat02-EB-central,940GZZLUPVL,central,,,,,,,,False,,False,,
940GZZLUPYB-Plat01-EB-district,940GZZLUPYB,district,,,,,,,,False,,False,,
940GZZLUPYB-Plat02-WB-district,940GZZLUPYB,district,,,,,,,,False,,False,,
940GZZLUQBY-Plat01-NB-jubilee,940GZZLUQBY,jubilee,,,,,,,,False,,False,,
940GZZLUQBY-Plat02-SB-jubilee,940GZZLUQBY,jubilee,,,,,,,,False,,False,,
940GZZLUQWY-Plat01-WB-central,940GZZLUQWY,central,,,,,,,,False,,False,,
940GZZLUQWY-Plat02-EB-central,940GZZLUQWY,central,,,,,,,,False,,False,,
940GZZLURBG-Plat01-WB-central,940GZZLURBG,central,,,,,,,,False,,False,,
940GZZLURBG-Plat02-EB-central,940GZZLURBG,central,,,,,,,,False,,False,,
940GZZLURGP-Plat01-NB-bakerloo,940GZZLURGP,bakerloo,,,,,,,,False,,False,,
940GZZLURGP-Plat02-SB-bakerloo,940GZZLURGP,bakerloo,,,,,,,,False,,False,,
940GZZLURSG-Plat01-WB-central,940GZZLURSG,central,,,,,,,,False,,False,,
940GZZLURSG-Plat02-EB-central,940GZZLURSG,central,,,,,,,,False,,False,,
940GZZLURSM-Plat01-WB-metropolitan|piccadilly,940GZZLURSM,metropolitan,,,,,,,,False,,False,,
940GZZLURSM-Plat01-WB-metropolitan|piccadilly,940GZZLURSM,piccadilly,,,,,,,,False,,False,,
940GZZLURSM-Plat02-EB-metropolitan|piccadilly,940GZZLURSM,metropolitan,,,,,,,,False,,False,,
940GZZLURSM-Plat02-EB-metropolitan|piccadilly,940GZZLURSM,piccadilly,,,,,,,,False,,False,,
940GZZLURSP-Plat01-WB-metropolitan|piccadilly,940GZZLURSP,metropolitan,,,,,,,,False,,False,,
940GZZLURSP-Plat01-WB-metropolitan|piccadilly,940GZZLURSP,piccadilly,,,,,,,,False,,False,,
940GZZLURSP-Plat02-EB-metropolitan|piccadilly,940GZZLURSP,metropolitan,Liverpool Street,,,113,,,127,False,,TRUE,,
940GZZLURSP-Plat02-EB-metropolitan|piccadilly,940GZZLURSP,piccadilly,Oakwood,,,110,,,200,False,,TRUE,,
940GZZLURSQ-Plat01-EB-piccadilly,940GZZLURSQ,piccadilly,,,,,,,,False,,False,,
940GZZLURSQ-Plat02-WB-piccadilly,940GZZLURSQ,piccadilly,,,,,,,,False,,False,,
940GZZLURVP-Plat01-WB-district,940GZZLURVP,district,,,,,,,,False,,False,,
940GZZLURVP-Plat04-EB-district,940GZZLURVP,district,,,,,,,,False,,False,,
940GZZLURVY-Plat01-WB-central,940GZZLURVY,central,Woodford,,,157,,,137,False,,TRUE,Use the Station Approach / Cherry Tree Rise entrance for westbound platform,
940GZZLURVY-Plat02-EB-central,940GZZLURVY,central,Barkingside,,,193,,,103,False,,TRUE,Use the Station Way entrance for eastbound platform,
940GZZLURYL-Plat01-WB-metropolitan|piccadilly,940GZZLURYL,metropolitan,Uxbridge,,,87,,,102,False,,TRUE,,
940GZZLURYL-Plat01-WB-metropolitan|piccadilly,940GZZLURYL,piccadilly,Uxbridge,,,142,,,198,False,,TRUE,,
940GZZLURYL-Plat02-EB-metropolitan|piccadilly,940GZZLURYL,metropolitan,Liverpool Street,,,132,,,90,False,,TRUE,,
940GZZLURYL-Plat02-EB-metropolitan|piccadilly,940GZZLURYL,piccadilly,Oakwood,,,127,,,175,False,,TRUE,,
940GZZLURYO-Plat01-WB-circle|hammersmith-city,940GZZLURYO,circle,,,,,,,,False,,False,,
940GZZLURYO-Plat01-WB-circle|hammersmith-city,940GZZLURYO,hammersmith-city,,,,,,,,False,,False,,
940GZZLURYO-Plat02-EB-circle|hammersmith-city,940GZZLURYO,circle,,,,,,,,False,,False,,
940GZZLURYO-Plat02-EB-circle|hammersmith-city,940GZZLURYO,hammersmith-city,,,,,,,,False,,False,,
940GZZLUSBM-Plat01-EB-circle|hammersmith-city,940GZZLUSBM,circle,,,,,,,,False,,False,,
940GZZLUSBM-Plat01-EB-circle|hammersmith-city,940GZZLUSBM,hammersmith-city,,,,,,,,False,,False,,
940GZZLUSBM-Plat02-WB-circle|hammersmith-city,940GZZLUSBM,circle,,,,,,,,False,,False,,
940GZZLUSBM-Plat02-WB-circle|hammersmith-city,940GZZLUSBM,hammersmith-city,,,,,,,,False,,False,,
940GZZLUSEA-Plat01-EB-piccadilly,940GZZLUSEA,piccadilly,,,,,,,,False,,False,,
940GZZLUSEA-Plat02-EB-piccadilly,940GZZLUSEA,piccadilly,,,,,,,,False,,False,,
940GZZLUSEA-Plat03-WB-piccadilly,940GZZLUSEA,piccadilly,,,,,,,,False,,False,,
940GZZLUSEA-Plat04-WB-piccadilly,940GZZLUSEA,piccadilly,,,,,,,,False,,False,,
940GZZLUSFB-Plat01-WB-district,940GZZLUSFB,district,,,,,,,,False,,False,,
940GZZLUSFB-Plat03-EB-district,940GZZLUSFB,district,,,,,,,,False,,False,,
940GZZLUSFS-Plat01-EB-district,940GZZLUSFS,district,Earl's Court,0,85,,0,50,,False,,False,,
940GZZLUSFS-Plat02-WB-district,940GZZLUSFS,district,Wimbledon,0,85,,0,50,,False,,False,,
940GZZLUSGN-Plat01-WB-district|hammersmith-city,940GZZLUSGN,district,,,,,,,,False,,False,,
940GZZLUSGN-Plat01-WB-district|hammersmith-city,940GZZLUSGN,hammersmith-city,,,,,,,,False,,False,,
940GZZLUSGN-Plat02-EB-district|hammersmith-city,940GZZLUSGN,district,,,,,,,,False,,False,,
940GZZLUSGN-Plat02-EB-district|hammersmith-city,940GZZLUSGN,hammersmith-city,,,,,,,,False,,False,,
940GZZLUSGT-Plat01-EB-piccadilly,940GZZLUSGT,piccadilly,,,,,,,,False,,False,,
940GZZLUSGT-Plat02-WB-piccadilly,940GZZLUSGT,piccadilly,,,,,,,,False,,False,,
940GZZLUSHH-Plat01-WB-piccadilly,940GZZLUSHH,piccadilly,,,,,,,,False,,False,,
940GZZLUSHH-Plat02-EB-piccadilly,940GZZLUSHH,piccadilly,,,,,,,,False,,False,,
940GZZLUSJP-Plat01-WB-circle|district,940GZZLUSJP,circle,,,,,,,,False,,False,,
940GZZLUSJP-Plat01-WB-circle|district,940GZZLUSJP,district,,,,,,,,False,,False,,
940GZZLUSJP-Plat02-EB-circle|district,940GZZLUSJP,circle,,,,,,,,False,,False,,
940GZZLUSJP-Plat02-EB-circle|district,940GZZLUSJP,district,,,,,,,,False,,False,,
940GZZLUSJW-Plat01-NB-jubilee,940GZZLUSJW,jubilee,,,,,,,,False,,False,,
940GZZLUSJW-Plat02-SB-jubilee,940GZZLUSJW,jubilee,,,,,,,,False,,False,,
940GZZLUSKS-Plat01-WB-circle|district,940GZZLUSKS,circle,High Street Kensington,0,85,,0,50,,False,,False,,
940GZZLUSKS-Plat01-WB-circle|district,940GZZLUSKS,district,Earl's Court,,,70,,,127,False,,TRUE,,
940GZZLUSKS-Plat02-EB-circle|district,940GZZLUSKS,circle,Liverpool Street,0,85,,0,50,,False,,False,,
940GZZLUSKS-Plat02-EB-circle|district,940GZZLUSKS,district,,,,,,,,False,,False,,
940GZZLUSKS-Plat03-WB-piccadilly,940GZZLUSKS,piccadilly,,,,,,,,False,,False,,
940GZZLUSKS-Plat04-EB-piccadilly,940GZZLUSKS,piccadilly,,,,,,,,False,,False,,
940GZZLUSKW-Plat01-NB-victoria,940GZZLUSKW,victoria,Tottenham Hale,0,85,,0,50,,TRUE,"Both sets of double doors on cars 4 and 5, plus the 2 single doors in between (on the car 4/5 join)",False,,
940GZZLUSKW-Plat02-NB-northern,940GZZLUSKW,northern,Camden Town,0,85,,0,50,,TRUE,,False,,
940GZZLUSKW-Plat03-SB-northern,940GZZLUSKW,northern,Morden,0,85,,0,50,,TRUE,,False,,
940GZZLUSKW-Plat04-SB-victoria,940GZZLUSKW,victoria,Brixton,0,85,,0,50,,TRUE,"Both sets of double doors on cars 4 and 5, plus the 2 single doors in between (on the car 4/5 join)",False,,
940GZZLUSNB-Plat01-WB-central,940GZZLUSNB,central,,,,,,,,False,,False,,
940GZZLUSNB-Plat02-EB-central,940GZZLUSNB,central,,,,,,,,False,,False,,
940GZZLUSPU-Plat01-WB-central,940GZZLUSPU,central,,,,,,,,False,,False,,
940GZZLUSPU-Plat02-EB-central,940GZZLUSPU,central,,,,,,,,False,,False,,
940GZZLUSSQ-Plat01-WB-circle|district,940GZZLUSSQ,circle,,,,,,,,False,,False,,
940GZZLUSSQ-Plat01-WB-circle|district,940GZZLUSSQ,district,,,,,,,,False,,False,,
940GZZLUSSQ-Plat02-EB-circle|district,940GZZLUSSQ,circle,,,,,,,,False,,False,,
940GZZLUSSQ-Plat02-EB-circle|district,940GZZLUSSQ,district,,,,,,,,False,,False,,
940GZZLUSTM-Plat01-SB-jubilee,940GZZLUSTM,jubilee,Stratford,90,100,,147,173,,False,,TRUE,"For level access leaving the train at Wembley Park, Kingsbury or Green Park, please travel in the correct carriage. Station entry and exit requires a 110m journey via station car park, including steep ramps.",
940GZZLUSTM-Plat02-SB-jubilee,940GZZLUSTM,jubilee,Stratford,90,100,,147,173,,False,,TRUE,"For level access leaving the train at Wembley Park, Kingsbury or Green Park, please travel in the correct carriage. Station entry and exit requires a 110m journey via station car park, including steep ramps.",
940GZZLUSTM-Plat03-SB-jubilee,940GZZLUSTM,jubilee,Stratford,90,100,,147,173,,False,,TRUE,"For level access leaving the train at Wembley Park, Kingsbury or Green Park, please travel in the correct carriage. Station entry and exit requires a 110m journey via station car park, including steep ramps.",
940GZZLUSUH-Plat01-WB-piccadilly,940GZZLUSUH,piccadilly,,,,,,,,False,,TRUE,,
940GZZLUSUH-Plat02-EB-piccadilly,940GZZLUSUH,piccadilly,,,,,,,,False,,TRUE,,
940GZZLUSUT-Plat01-WB-piccadilly,940GZZLUSUT,piccadilly,Uxbridge,,,108,,,117,False,,TRUE,Use the Orchard Gate entrance for westbound platform,
940GZZLUSUT-Plat02-EB-piccadilly,940GZZLUSUT,piccadilly,Oakwood,,,107,,,164,False,,TRUE,Use the Station Approach entrance for eastbound platform,
940GZZLUSWC-Plat01-NB-jubilee,940GZZLUSWC,jubilee,,,,,,,,False,,False,,
940GZZLUSWC-Plat02-SB-jubilee,940GZZLUSWC,jubilee,,,,,,,,False,,False,,
940GZZLUSWF-Plat01-WB-central,940GZZLUSWF,central,Liverpool Street,,,,,,,False,,TRUE,Use the George Lane (West) entrance for westbound platform,
940GZZLUSWF-Plat02-EB-central,940GZZLUSWF,central,Epping,,,,,,,False,,TRUE,Use the Station Passage (East) entrance for eastbound platform,
940GZZLUSWK-Plat01-WB-jubilee,940GZZLUSWK,jubilee,Stanmore,0,85,,0,50,,False,,False,"For level access leaving the train at Green Park, please travel in the correct carriage.",
940GZZLUSWK-Plat02-EB-jubilee,940GZZLUSWK,jubilee,Stratford,0,85,,0,50,,False,,False,,
940GZZLUSWN-Plat01-NB-northern,940GZZLUSWN,northern,,,,,,,,False,,False,,
940GZZLUSWN-Plat02-SB-northern,940GZZLUSWN,northern,,,,,,,,False,,False,,
940GZZLUTAW-Plat01-NB-northern,940GZZLUTAW,northern,,,,,,,,False,,False,,
940GZZLUTAW-Plat02-SB-northern,940GZZLUTAW,northern,,,,,,,,False,,False,,
940GZZLUTBC-Plat01-NB-northern,940GZZLUTBC,northern,,,,,,,,False,,False,,
940GZZLUTBC-Plat02-SB-northern,940GZZLUTBC,northern,,,,,,,,False,,False,,
940GZZLUTBY-Plat01-NB-northern,940GZZLUTBY,northern,,,,,,,,False,,False,,
940GZZLUTBY-Plat02-SB-northern,940GZZLUTBY,northern,,,,,,,,False,,False,,
HUBTCR-Plat01-WB-central,940GZZLUTCR,central,Ealing Broadway and West Ruislip,,,,,,,False,,TRUE,,
HUBTCR-Plat02-EB-central,940GZZLUTCR,central,Epping,,,,,,,False,,TRUE,,
HUBTCR-Plat03-NB-northern,940GZZLUTCR,northern,Edgware and High Barnet,0,85,,0,50,,TRUE,,False,,
HUBTCR-Plat04-SB-northern,940GZZLUTCR,northern,Morden,0,85,,0,50,,TRUE,,False,,
HUBTCR-PlatA-EB-elizabeth,910GTOTCTRD,elizabeth,,,,,,,,TRUE,,False,,
HUBTCR-PlatB-WB-elizabeth,910GTOTCTRD,elizabeth,,,,,,,,TRUE,,False,,
940GZZLUTFP-Plat01-NB-northern,940GZZLUTFP,northern,,,,,,,,False,,False,,
940GZZLUTFP-Plat02-SB-northern,940GZZLUTFP,northern,,,,,,,,False,,False,,
940GZZLUTHB-Plat01-WB-central,940GZZLUTHB,central,,,,,,,,False,,False,,
940GZZLUTHB-Plat02-EB-central,940GZZLUTHB,central,Epping,,,220,,,67,False,,TRUE,,
940GZZLUTMP-Plat01-WB-circle|district,940GZZLUTMP,circle,,,,,,,,False,,False,,
940GZZLUTMP-Plat01-WB-circle|district,940GZZLUTMP,district,,,,,,,,False,,False,,
940GZZLUTMP-Plat02-EB-circle|district,940GZZLUTMP,circle,,,,,,,,False,,False,,
940GZZLUTMP-Plat02-EB-circle|district,940GZZLUTMP,district,,,,,,,,False,,False,,
940GZZLUTNG-Plat01-WB-district,940GZZLUTNG,district,,,,23,,,240,False,,False,,
940GZZLUTNG-Plat02-WB-piccadilly,940GZZLUTNG,piccadilly,,,,176,,,176,False,,False,,
940GZZLUTNG-Plat03-EB-piccadilly,940GZZLUTNG,piccadilly,,,,98,,,142,False,,False,,
940GZZLUTNG-Plat04-EB-district,940GZZLUTNG,district,,,,10,,,273,False,,False,,
940GZZLUTPN-Plat01-EB-piccadilly,940GZZLUTPN,piccadilly,,,,,,,,False,,False,,
940GZZLUTPN-Plat02-WB-piccadilly,940GZZLUTPN,piccadilly,,,,,,,,False,,False,,
940GZZLUTWH-Plat01-WB-circle|district,940GZZLUTWH,circle,Edgware Road,,,,,,,False,,TRUE,,
940GZZLUTWH-Plat01-WB-circle|district,940GZZLUTWH,district,Earl's Court,,,,,,,False,,TRUE,,
940GZZLUTWH-Plat02-WB-circle|district,940GZZLUTWH,circle,Edgware Road,,,,,,,False,,TRUE,,
940GZZLUTWH-Plat02-WB-circle|district,940GZZLUTWH,district,Earl's Court,,,,,,,False,,TRUE,,
940GZZLUTWH-Plat03-EB-circle|district,940GZZLUTWH,circle,Hammersmith,,,,,,,False,,TRUE,,
940GZZLUTWH-Plat03-EB-circle|district,940GZZLUTWH,district,Upminster,,,,,,,False,,TRUE,,
940GZZLUUPB-Plat01-WB-district,940GZZLUUPB,district,,,,,,,,False,,False,,
940GZZLUUPB-Plat02-EB-district,940GZZLUUPB,district,,,,,,,,False,,False,,
940GZZLUUPK-Plat01-WB-district|hammersmith-city,940GZZLUUPK,district,,,,,,,,False,,False,,
940GZZLUUPK-Plat01-WB-district|hammersmith-city,940GZZLUUPK,hammersmith-city,,,,,,,,False,,False,,
940GZZLUUPK-Plat02-EB-district|hammersmith-city,940GZZLUUPK,district,,,,,,,,False,,False,,
940GZZLUUPK-Plat02-EB-district|hammersmith-city,940GZZLUUPK,hammersmith-city,,,,,,,,False,,False,,
940GZZLUUPY-Plat01-WB-district,940GZZLUUPY,district,Earl's Court,0,85,,0,50,,False,,False,,
940GZZLUUPY-Plat02-EB-district,940GZZLUUPY,district,Upminster,0,85,,0,50,,False,,False,,
940GZZLUUXB-Plat01-EB-metropolitan|piccadilly,940GZZLUUXB,metropolitan,Liverpool Street,69,83,,95,128,,False,,TRUE,,
940GZZLUUXB-Plat01-EB-metropolitan|piccadilly,940GZZLUUXB,piccadilly,Oakwood,84,104,,127,140,,False,,TRUE,,
940GZZLUUXB-Plat02-EB-metropolitan|piccadilly,940GZZLUUXB,metropolitan,Liverpool Street,69,83,,95,128,,False,,TRUE,,
940GZZLUUXB-Plat02-EB-metropolitan|piccadilly,940GZZLUUXB,piccadilly,Oakwood,84,104,,127,140,,False,,TRUE,,
940GZZLUUXB-Plat04-EB-metropolitan|piccadilly,940GZZLUUXB,metropolitan,Liverpool Street,69,83,,95,128,,False,,TRUE,,
940GZZLUUXB-Plat04-EB-metropolitan|piccadilly,940GZZLUUXB,piccadilly,Oakwood,84,104,,127,140,,False,,TRUE,,
940GZZLUWAF-Plat01-SB-metropolitan,940GZZLUWAF,metropolitan,,,,,,,,False,,False,,
940GZZLUWAF-Plat02-SB-metropolitan,940GZZLUWAF,metropolitan,,,,,,,,False,,False,,
940GZZLUWCY-Plat01-WB-central,940GZZLUWCY,central,,,,,,,,False,,False,,
940GZZLUWCY-Plat02-central,940GZZLUWCY,central,,,,,,,,False,,False,,
940GZZLUWCY-Plat03-central,940GZZLUWCY,central,,,,,,,,False,,False,,
940GZZLUWCY-Plat04-EB-central,940GZZLUWCY,central,,,,,,,,False,,False,,
940GZZLUWFN-Plat01-NB-northern,940GZZLUWFN,northern,Woodside Park,0,85,,0,50,,False,,False,Use the Nether Street entrance fir northbound platform,
940GZZLUWFN-Plat02-SB-northern,940GZZLUWFN,northern,Camden Town,,,147,,,43,False,,TRUE,"Wentworth Avenue entrance for southbound platform unlocked during AM peak hours, and locked with a RADAR key at all other times. Call 0845 330 9880 or use Help Point on the southbound platform to ask staff to unlock the gate if necessary.",
940GZZLUWHP-Plat01-NB-jubilee,940GZZLUWHP,jubilee,,,,,,,,False,,False,,
940GZZLUWHP-Plat02-SB-jubilee,940GZZLUWHP,jubilee,,,,,,,,False,,False,,
940GZZLUWHW-Plat01-NB-metropolitan,940GZZLUWHW,metropolitan,,,,,,,,False,,False,,
940GZZLUWHW-Plat02-SB-metropolitan,940GZZLUWHW,metropolitan,,,,,,,,False,,False,,
940GZZLUWIG-Plat01-NB-metropolitan,940GZZLUWIG,metropolitan,,,,,,,,False,,False,,
940GZZLUWIG-Plat02-NB-jubilee,940GZZLUWIG,jubilee,,,,,,,,False,,False,,
940GZZLUWIG-Plat03-SB-jubilee,940GZZLUWIG,jubilee,,,,,,,,False,,False,,
940GZZLUWIG-Plat04-SB-metropolitan,940GZZLUWIG,metropolitan,,,,,,,,False,,False,,
940GZZLUWIP-Plat01-EB-district,940GZZLUWIP,district,,,,,,,,False,,TRUE,,
940GZZLUWIP-Plat02-WB-district,940GZZLUWIP,district,,,,,,,,False,,TRUE,,
940GZZLUWKA-Plat01-NB-bakerloo,940GZZLUWKA,bakerloo,,,,,,,,False,,False,,
940GZZLUWKA-Plat02-SB-bakerloo,940GZZLUWKA,bakerloo,,,,,,,,False,,False,,
940GZZLUWKN-Plat01-WB-district,940GZZLUWKN,district,,,,,,,,False,,False,,
940GZZLUWKN-Plat02-EB-district,940GZZLUWKN,district,,,,,,,,False,,False,,
940GZZLUWLA-Plat01-EB-circle|hammersmith-city,940GZZLUWLA,circle,Edgware Road,,,95,,,15,False,,False,,
940GZZLUWLA-Plat01-EB-circle|hammersmith-city,940GZZLUWLA,hammersmith-city,Edgware Road,,,95,,,15,False,,False,,
940GZZLUWLA-Plat02-WB-circle|hammersmith-city,940GZZLUWLA,circle,Hammersmith,,,95,,,15,False,,False,,
940GZZLUWLA-Plat02-WB-circle|hammersmith-city,940GZZLUWLA,hammersmith-city,Hammersmith,,,95,,,15,False,,False,,
940GZZLUWOF-Plat01-WB-central,940GZZLUWOF,central,Stratford,,,,,,,False,,TRUE,Snakes Lane / Madeira Grove entrance to westbound platform unlocked until 21:00. Use intercom to ask staff to unlock gate if necessary.,
940GZZLUWOF-Plat02-WB-central,940GZZLUWOF,central,Stratford,,,,,,,False,,TRUE,Snakes Lane / Madeira Grove entrance to westbound platform unlocked until 21:00. Use intercom to ask staff to unlock gate if necessary.,
940GZZLUWOF-Plat03-EB-central,940GZZLUWOF,central,Epping,,,,,,,False,,TRUE,Use The Broadway entrance for eastbound platform,
940GZZLUWOG-Plat01-EB-piccadilly,940GZZLUWOG,piccadilly,,,,,,,,False,,False,,
940GZZLUWOG-Plat02-WB-piccadilly,940GZZLUWOG,piccadilly,,,,,,,,False,,False,,
940GZZLUWOP-Plat01-NB-northern,940GZZLUWOP,northern,High Barnet,0,85,,0,50,,TRUE,,False,Use the Holden Road entrance for northbound platform,
940GZZLUWOP-Plat02-SB-northern,940GZZLUWOP,northern,Camden Town,0,85,,0,50,,TRUE,,False,Use the Woodside Park Road entrance for southbound platform,
940GZZLUWRR-Plat01-NB-northern,940GZZLUWRR,northern,,,,,,,,False,,False,,
940GZZLUWRR-Plat02-SB-northern,940GZZLUWRR,northern,,,,,,,,False,,False,,
940GZZLUWRR-Plat03-NB-victoria,940GZZLUWRR,victoria,,,,,,,,False,,False,,
940GZZLUWRR-Plat04-SB-victoria,940GZZLUWRR,victoria,,,,,,,,False,,False,,
940GZZLUWSD-Plat01-WB-central,940GZZLUWSD,central,,,,,,,,False,,False,,
940GZZLUWSD-Plat02-EB-central,940GZZLUWSD,central,,,,,,,,False,,False,,
940GZZLUWSP-Plat01-WB-circle|hammersmith-city,940GZZLUWSP,circle,,,,,,,,False,,False,,
940GZZLUWSP-Plat01-WB-circle|hammersmith-city,940GZZLUWSP,hammersmith-city,,,,,,,,False,,False,,
940GZZLUWSP-Plat02-EB-circle|hammersmith-city,940GZZLUWSP,circle,,,,,,,,False,,False,,
940GZZLUWSP-Plat02-EB-circle|hammersmith-city,940GZZLUWSP,hammersmith-city,,,,,,,,False,,False,,
940GZZLUWTA-Plat01-WB-central,940GZZLUWTA,central,,,,,,,,False,,False,,
940GZZLUWTA-Plat02-EB-central,940GZZLUWTA,central,,,,,,,,False,,False,,
