pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional
HUBEUS-1000077-BusH-9-HUBEUS-1000077-BUSJ-15-same_level,HUBEUS-1000077-BusH-9,HUBEUS-1000077-BUSJ-15,1,1
HUBEUS-1000077-BusH-9-HUBEUS-1000077-Entr1-16-same_level,HUBEUS-1000077-BusH-9,HUBEUS-1000077-Entr1-16,1,1
HUBEUS-1000077-BusH-9-HUBEUS-1000077-Entr2-17-same_level,HUBEUS-1000077-BusH-9,HUBEUS-1000077-Entr2-17,1,1
HUBEUS-1000077-Entr1-16-HUBEUS-1000077-RPL-12-same_level,HUBEUS-1000077-Entr1-16,HUBEUS-1000077-RPL-12,1,1
HUBEUS-1000077-Entr2-17-HUBEUS-1000077-RPL-12-same_level,HUBEUS-1000077-Entr2-17,HUBEUS-1000077-RPL-12,1,1
HUBEUS-1000077-NoNBK-3-HUBEUS-1000077-VicNB-2-same_level,HUBEUS-1000077-NoNBK-3,HUBEUS-1000077-VicNB-2,1,1
HUBEUS-1000077-NoSBK-4-HUBEUS-1000077-VicSB-7-same_level,HUBEUS-1000077-NoSBK-4,HUBEUS-1000077-VicSB-7,1,1
HUBEUS-Outside-HUBEUS-Plat09-NB-london-overground-same_level,HUBEUS-Outside,HUBEUS-Plat09-NB-london-overground,1,1
HUBEUS-Outside-HUBEUS-Plat10-NB-london-overground-same_level,HUBEUS-Outside,HUBEUS-Plat10-NB-london-overground,1,1
HUBEUS-Plat03-NB-northern-HUBEUS-Plat04-NB-victoria-same_level,HUBEUS-Plat03-NB-northern,HUBEUS-Plat04-NB-victoria,1,1
HUBEUS-Plat05-SB-victoria-HUBEUS-Plat06-SB-northern-same_level,HUBEUS-Plat05-SB-victoria,HUBEUS-Plat06-SB-northern,1,1
HUBEUS-Plat09-NB-london-overground-HUBEUS-Plat10-NB-london-overground-same_level,HUBEUS-Plat09-NB-london-overground,HUBEUS-Plat10-NB-london-overground,1,1
HUBFPK-1000083-A-WEL-6-HUBFPK-1000083-Bus-1-same_level,HUBFPK-1000083-A-WEL-6,HUBFPK-1000083-Bus-1,1,1
HUBFPK-1000083-A-WEL-6-HUBFPK-1000083-BusE-13-same_level,HUBFPK-1000083-A-WEL-6,HUBFPK-1000083-BusE-13,1,1
HUBFPK-1000083-A-WEL-6-HUBFPK-1000083-Cor S-16-same_level,HUBFPK-1000083-A-WEL-6,HUBFPK-1000083-Cor S-16,1,1
HUBFPK-1000083-BookH-9-HUBFPK-1000083-B-STA-8-same_level,HUBFPK-1000083-BookH-9,HUBFPK-1000083-B-STA-8,1,1
HUBFPK-1000083-BookH-9-HUBFPK-1000083-Cor S-16-same_level,HUBFPK-1000083-BookH-9,HUBFPK-1000083-Cor S-16,1,1
HUBFPK-1000083-B-STA-8-HUBFPK-1000083-BusE-13-same_level,HUBFPK-1000083-B-STA-8,HUBFPK-1000083-BusE-13,1,1
HUBFPK-1000083-B-STA-8-HUBFPK-1000083-Cor N-15-ramp,HUBFPK-1000083-B-STA-8,HUBFPK-1000083-Cor N-15,1,1
HUBFPK-1000083-B-STA-8-HUBFPK-1000334-Entr-2-same_level,HUBFPK-1000083-B-STA-8,HUBFPK-1000334-Entr-2,1,1
HUBFPK-1000083-B-STA-8-HUBFPK-Outside-same_level,HUBFPK-1000083-B-STA-8,HUBFPK-Outside,1,1
HUBFPK-1000083-Bus-1-HUBFPK-1000083-BusE-13-same_level,HUBFPK-1000083-Bus-1,HUBFPK-1000083-BusE-13,1,1
HUBFPK-1000083-Bus-1-HUBFPK-1000083-BusR-12-same_level,HUBFPK-1000083-Bus-1,HUBFPK-1000083-BusR-12,1,1
HUBFPK-1000083-Bus-1-HUBFPK-1000334-Entr-2-same_level,HUBFPK-1000083-Bus-1,HUBFPK-1000334-Entr-2,1,1
HUBFPK-1000083-BusE-13-HUBFPK-1000083-BusR-12-same_level,HUBFPK-1000083-BusE-13,HUBFPK-1000083-BusR-12,1,1
HUBFPK-1000083-BusE-13-HUBFPK-1000334-Entr-2-same_level,HUBFPK-1000083-BusE-13,HUBFPK-1000334-Entr-2,1,1
HUBFPK-1000083-BusR-12-HUBFPK-1000083-C-SEV-7-same_level,HUBFPK-1000083-BusR-12,HUBFPK-1000083-C-SEV-7,1,1
HUBFPK-1000083-BusR-12-HUBFPK-1000334-Entr-2-same_level,HUBFPK-1000083-BusR-12,HUBFPK-1000334-Entr-2,1,1
HUBFPK-1000083-Cor N-15-HUBFPK-1000083-PicEB-2-lift-HUBFPK-Lift-1,HUBFPK-1000083-Cor N-15,HUBFPK-1000083-PicEB-2,5,1
HUBFPK-1000083-Cor N-15-HUBFPK-1000083-PicWB-3-lift-HUBFPK-Lift-3,HUBFPK-1000083-Cor N-15,HUBFPK-1000083-PicWB-3,5,1
HUBFPK-1000083-Cor N-15-HUBFPK-1000083-VicNB-4-lift-HUBFPK-Lift-1,HUBFPK-1000083-Cor N-15,HUBFPK-1000083-VicNB-4,5,1
HUBFPK-1000083-Cor N-15-HUBFPK-1000083-VicSB-5-lift-HUBFPK-Lift-3,HUBFPK-1000083-Cor N-15,HUBFPK-1000083-VicSB-5,5,1
HUBFPK-1000083-Cor N-15-HUBFPK-1000334-Entr-2-lift-HUBFPK-Lift 2,HUBFPK-1000083-Cor N-15,HUBFPK-1000334-Entr-2,5,1
HUBFPK-1000083-Cor N-15-HUBFPK-1000334-RPL N-14-lift-HUBFPK-Lift 7,HUBFPK-1000083-Cor N-15,HUBFPK-1000334-RPL N-14,5,1
HUBFPK-1000083-Cor N-15-HUBFPK-1000334-RPL S-10-lift-HUBFPK-Lift1A,HUBFPK-1000083-Cor N-15,HUBFPK-1000334-RPL S-10,5,1
HUBFPK-1000083-Cor S-16-HUBFPK-1000083-C-SEV-7-same_level,HUBFPK-1000083-Cor S-16,HUBFPK-1000083-C-SEV-7,1,1
HUBFPK-1000083-PicEB-2-HUBFPK-1000083-VicNB-4-same_level,HUBFPK-1000083-PicEB-2,HUBFPK-1000083-VicNB-4,1,1
HUBFPK-1000083-PicEB-2-HUBFPK-Plat01-EB-piccadilly-same_level,HUBFPK-1000083-PicEB-2,HUBFPK-Plat01-EB-piccadilly,1,1
HUBFPK-1000083-PicEB-2-HUBFPK-Plat04-SB-victoria-same_level,HUBFPK-1000083-PicEB-2,HUBFPK-Plat04-SB-victoria,1,1
HUBFPK-1000083-PicWB-3-HUBFPK-1000083-VicSB-5-same_level,HUBFPK-1000083-PicWB-3,HUBFPK-1000083-VicSB-5,1,1
HUBFPK-1000083-PicWB-3-HUBFPK-Plat02-NB-victoria-same_level,HUBFPK-1000083-PicWB-3,HUBFPK-Plat02-NB-victoria,1,1
HUBFPK-1000083-PicWB-3-HUBFPK-Plat03-WB-piccadilly-same_level,HUBFPK-1000083-PicWB-3,HUBFPK-Plat03-WB-piccadilly,1,1
HUBFPK-1000083-VicNB-4-HUBFPK-Plat01-EB-piccadilly-same_level,HUBFPK-1000083-VicNB-4,HUBFPK-Plat01-EB-piccadilly,1,1
HUBFPK-1000083-VicNB-4-HUBFPK-Plat04-SB-victoria-same_level,HUBFPK-1000083-VicNB-4,HUBFPK-Plat04-SB-victoria,1,1
HUBFPK-1000083-VicSB-5-HUBFPK-Plat02-NB-victoria-same_level,HUBFPK-1000083-VicSB-5,HUBFPK-Plat02-NB-victoria,1,1
HUBFPK-1000083-VicSB-5-HUBFPK-Plat03-WB-piccadilly-same_level,HUBFPK-1000083-VicSB-5,HUBFPK-Plat03-WB-piccadilly,1,1
HUBFPK-1000334-Entr-2-HUBFPK-1000334-GndFl-5-same_level,HUBFPK-1000334-Entr-2,HUBFPK-1000334-GndFl-5,1,1
HUBFPK-1000334-Entr-2-HUBFPK-Outside-same_level,HUBFPK-1000334-Entr-2,HUBFPK-Outside,1,1
HUBFPK-1000334-RPL N-14-HUBFPK-Plat07-NB-thameslink-same_level,HUBFPK-1000334-RPL N-14,HUBFPK-Plat07-NB-thameslink,1,1
HUBFPK-1000334-RPL S-10-HUBFPK-Plat02-SB-thameslink-same_level,HUBFPK-1000334-RPL S-10,HUBFPK-Plat02-SB-thameslink,1,1
HUBGFD-1000092-A-OLD-4-HUBGFD-1000092-BookH-5-same_level,HUBGFD-1000092-A-OLD-4,HUBGFD-1000092-BookH-5,1,1
HUBGFD-1000092-A-OLD-4-HUBGFD-1000092-Bus-1-same_level,HUBGFD-1000092-A-OLD-4,HUBGFD-1000092-Bus-1,1,1
HUBGFD-1000092-BookH-5-HUBGFD-1000092-PLATS-8-lift-HUBGFD-Lift-1,HUBGFD-1000092-BookH-5,HUBGFD-1000092-PLATS-8,5,1
HUBGFD-1000092-BookH-5-HUBGFD-Outside-same_level,HUBGFD-1000092-BookH-5,HUBGFD-Outside,1,1
HUBGFD-1000092-CenEB-2-HUBGFD-1000092-CenWB-3-same_level,HUBGFD-1000092-CenEB-2,HUBGFD-1000092-CenWB-3,1,1
HUBGFD-1000092-CenEB-2-HUBGFD-1000092-PLATS-8-same_level,HUBGFD-1000092-CenEB-2,HUBGFD-1000092-PLATS-8,1,1
HUBGFD-1000092-CenEB-2-HUBGFD-1000092-RPL-6-same_level,HUBGFD-1000092-CenEB-2,HUBGFD-1000092-RPL-6,1,1
HUBGFD-1000092-CenEB-2-HUBGFD-Plat03-EB-central-same_level,HUBGFD-1000092-CenEB-2,HUBGFD-Plat03-EB-central,1,1
HUBGFD-1000092-CenWB-3-HUBGFD-1000092-PLATS-8-same_level,HUBGFD-1000092-CenWB-3,HUBGFD-1000092-PLATS-8,1,1
HUBGFD-1000092-CenWB-3-HUBGFD-1000092-RPL-6-same_level,HUBGFD-1000092-CenWB-3,HUBGFD-1000092-RPL-6,1,1
HUBGFD-1000092-CenWB-3-HUBGFD-Plat01-WB-central-same_level,HUBGFD-1000092-CenWB-3,HUBGFD-Plat01-WB-central,1,1
HUBGFD-1000092-PLATS-8-HUBGFD-1000092-RPL-6-same_level,HUBGFD-1000092-PLATS-8,HUBGFD-1000092-RPL-6,1,1
HUBGFD-Plat01-WB-central-HUBGFD-Plat02-EB-national-rail-same_level,HUBGFD-Plat01-WB-central,HUBGFD-Plat02-EB-national-rail,1,1
HUBGFD-Plat01-WB-central-HUBGFD-Plat03-EB-central-same_level,HUBGFD-Plat01-WB-central,HUBGFD-Plat03-EB-central,1,1
HUBGFD-Plat02-EB-national-rail-HUBGFD-1000092-RPL-6-same_level,HUBGFD-Plat02-EB-national-rail,HUBGFD-1000092-RPL-6,1,1
HUBGFD-Plat02-EB-national-rail-HUBGFD-Plat03-EB-central-same_level,HUBGFD-Plat02-EB-national-rail,HUBGFD-Plat03-EB-central,1,1
HUBGNW-1001123-Bus-1-HUBGNW-1001123-GREEN-4-same_level,HUBGNW-1001123-Bus-1,HUBGNW-1001123-GREEN-4,1,1
HUBGNW-1001123-DLR E-8-HUBGNW-1001123-GREEN-4-same_level,HUBGNW-1001123-DLR E-8,HUBGNW-1001123-GREEN-4,1,1
HUBGNW-1001123-DLR E-8-HUBGNW-1001123-RPL-W-9-same_level,HUBGNW-1001123-DLR E-8,HUBGNW-1001123-RPL-W-9,1,1
HUBGNW-1001123-DLR E-8-HUBGNW-Plat03-NB-dlr-same_level,HUBGNW-1001123-DLR E-8,HUBGNW-Plat03-NB-dlr,1,1
HUBGNW-1001123-DLRW-2-HUBGNW-Plat04-SB-dlr-same_level,HUBGNW-1001123-DLRW-2,HUBGNW-Plat04-SB-dlr,1,1
HUBGNW-1001123-GREEN-4-HUBGNW-1001123-RPL-W-9-same_level,HUBGNW-1001123-GREEN-4,HUBGNW-1001123-RPL-W-9,1,1
HUBGNW-1001123-GREEN-4-HUBGNW-Outside-same_level,HUBGNW-1001123-GREEN-4,HUBGNW-Outside,1,1
HUBGNW-1001123-RPL-E-3-HUBGNW-1001123-Sub-W-10-ramp,HUBGNW-1001123-RPL-E-3,HUBGNW-1001123-Sub-W-10,1,1
HUBGNW-1001123-RPL-E-3-HUBGNW-1001123-TARVE-5-ramp,HUBGNW-1001123-RPL-E-3,HUBGNW-1001123-TARVE-5,1,1
HUBGNW-1001123-RPL-E-3-HUBGNW-Plat01-EB-national-rail-same_level,HUBGNW-1001123-RPL-E-3,HUBGNW-Plat01-EB-national-rail,1,1
HUBGNW-1001123-RPL-W-9-HUBGNW-Plat02-WB-national-rail-same_level,HUBGNW-1001123-RPL-W-9,HUBGNW-Plat02-WB-national-rail,1,1
HUBGNW-1001123-RPL-W-9-HUBGNW-Plat03-NB-dlr-same_level,HUBGNW-1001123-RPL-W-9,HUBGNW-Plat03-NB-dlr,1,1
HUBGNW-1001123-Sub-W-10-HUBGNW-1001123-WALLW-7-same_level,HUBGNW-1001123-Sub-W-10,HUBGNW-1001123-WALLW-7,1,1
HUBGNW-1001123-TARVE-5-HUBGNW-Outside-same_level,HUBGNW-1001123-TARVE-5,HUBGNW-Outside,1,1
HUBGNW-1001123-WALLW-7-HUBGNW-1001123-DLR E-8-lift-HUBGNW-Lift-1,HUBGNW-1001123-WALLW-7,HUBGNW-1001123-DLR E-8,5,1
HUBGNW-1001123-WALLW-7-HUBGNW-1001123-DLRW-2-lift-HUBGNW-Lift-2,HUBGNW-1001123-WALLW-7,HUBGNW-1001123-DLRW-2,5,1
HUBGNW-1001123-WALLW-7-HUBGNW-1001123-RPL-W-9-lift-HUBGNW-Lift-1,HUBGNW-1001123-WALLW-7,HUBGNW-1001123-RPL-W-9,5,1
HUBGNW-1001123-WALLW-7-HUBGNW-Outside-same_level,HUBGNW-1001123-WALLW-7,HUBGNW-Outside,1,1
HUBGUN-1000094-Bus-1-HUBGUN-1000094-CHISW-2-same_level,HUBGUN-1000094-Bus-1,HUBGUN-1000094-CHISW-2,1,1
HUBGUN-1000094-BUSCD-7-HUBGUN-1000094-GRANG-3-same_level,HUBGUN-1000094-BUSCD-7,HUBGUN-1000094-GRANG-3,1,1
HUBGUN-1000094-CHISW-2-HUBGUN-1000094-RLY-5-same_level,HUBGUN-1000094-CHISW-2,HUBGUN-1000094-RLY-5,1,1
HUBGUN-1000094-GRANG-3-HUBGUN-1000094-RLY-5-same_level,HUBGUN-1000094-GRANG-3,HUBGUN-1000094-RLY-5,1,1
HUBGUN-1000094-RPL-6-HUBGUN-1000094-Under-4-same_level,HUBGUN-1000094-RPL-6,HUBGUN-1000094-Under-4,1,1
HUBGUN-Plat01-WB-district|london-overground-HUBGUN-Plat02-EB-district|london-overground-same_level,HUBGUN-Plat01-WB-district|london-overground,HUBGUN-Plat02-EB-district|london-overground,1,1
HUBH13-1000105-BookH-7-HUBH13-1000105-Pic1-10-lift-HUBH13-Lift-1,HUBH13-1000105-BookH-7,HUBH13-1000105-Pic1-10,5,1
HUBH13-1000105-BookH-7-HUBH13-1000105-Picca-1-lift-HUBH13-Lift-1,HUBH13-1000105-BookH-7,HUBH13-1000105-Picca-1,5,1
HUBH13-1000105-BookH-7-HUBH13-1000105-TER3A-3-ramp,HUBH13-1000105-BookH-7,HUBH13-1000105-TER3A-3,1,1
HUBH13-1000105-BookH-7-HUBH13-1000105-TER3D-4-ramp,HUBH13-1000105-BookH-7,HUBH13-1000105-TER3D-4,1,1
HUBH13-1000105-BookH-7-HUBH13-1000105-TERM1-6-ramp,HUBH13-1000105-BookH-7,HUBH13-1000105-TERM1-6,1,1
HUBH13-1000105-BookH-7-HUBH13-Outside-same_level,HUBH13-1000105-BookH-7,HUBH13-Outside,1,1
HUBH13-1000105-Pic1-10-HUBH13-1000105-Picca-1-same_level,HUBH13-1000105-Pic1-10,HUBH13-1000105-Picca-1,1,1
HUBH13-1000105-Pic1-10-HUBH13-Plat01-WB-piccadilly-same_level,HUBH13-1000105-Pic1-10,HUBH13-Plat01-WB-piccadilly,1,1
HUBH13-1000105-Pic1-10-HUBH13-Plat02-EB-piccadilly-same_level,HUBH13-1000105-Pic1-10,HUBH13-Plat02-EB-piccadilly,1,1
HUBH13-1000105-Picca-1-HUBH13-Plat01-WB-piccadilly-same_level,HUBH13-1000105-Picca-1,HUBH13-Plat01-WB-piccadilly,1,1
HUBH13-1000105-Picca-1-HUBH13-Plat02-EB-piccadilly-same_level,HUBH13-1000105-Picca-1,HUBH13-Plat02-EB-piccadilly,1,1
HUBH13-1001147-Entr-2-HUBH13-1001147-RPL-1-lift-HUBH13-Lift-2,HUBH13-1001147-Entr-2,HUBH13-1001147-RPL-1,5,1
HUBH13-1001147-Entr-2-HUBH13-Outside-same_level,HUBH13-1001147-Entr-2,HUBH13-Outside,1,1
HUBH13-1001147-RPL-1-HUBH13-Plat01-WB-elizabeth-same_level,HUBH13-1001147-RPL-1,HUBH13-Plat01-WB-elizabeth,1,1
HUBH13-1001147-RPL-1-HUBH13-Plat02-EB-elizabeth-same_level,HUBH13-1001147-RPL-1,HUBH13-Plat02-EB-elizabeth,1,1
HUBH13-Plat01-WB-elizabeth-HUBH13-Plat02-EB-elizabeth-same_level,HUBH13-Plat01-WB-elizabeth,HUBH13-Plat02-EB-elizabeth,1,1
HUBH13-Plat01-WB-piccadilly-HUBH13-Plat02-EB-piccadilly-same_level,HUBH13-Plat01-WB-piccadilly,HUBH13-Plat02-EB-piccadilly,1,1
HUBHDN-1000100-ACTON-2-HUBHDN-1000100-Bus-1-same_level,HUBHDN-1000100-ACTON-2,HUBHDN-1000100-Bus-1,1,1
HUBHDN-1000100-ACTON-2-HUBHDN-1000100-RLY-4-ramp,HUBHDN-1000100-ACTON-2,HUBHDN-1000100-RLY-4,1,1
HUBHDN-1000100-RPLN-8-HUBHDN-1000100-UNB-7-same_level,HUBHDN-1000100-RPLN-8,HUBHDN-1000100-UNB-7,1,1
HUBHDN-1000100-RPLS-5-HUBHDN-1000100-USB-3-same_level,HUBHDN-1000100-RPLS-5,HUBHDN-1000100-USB-3,1,1
HUBHHY-1000108-A-HOL-11-HUBHHY-1000108-Bus-9-same_level,HUBHHY-1000108-A-HOL-11,HUBHHY-1000108-Bus-9,1,1
HUBHHY-1000108-A-HOL-11-HUBHHY-1000108-RLY-4-same_level,HUBHHY-1000108-A-HOL-11,HUBHHY-1000108-RLY-4,1,1
HUBHHY-1000108-RLY-4-HUBHHY-1000108-RPLHE-3-lift-HUBHHY-Lift-3,HUBHHY-1000108-RLY-4,HUBHHY-1000108-RPLHE-3,5,1
HUBHHY-1000108-RLY-4-HUBHHY-1000108-RPLHT-1-lift-HUBHHY-Lift-1,HUBHHY-1000108-RLY-4,HUBHHY-1000108-RPLHT-1,5,1
HUBHHY-1000108-RLY-4-HUBHHY-1000108-RPLHW-2-lift-HUBHHY-Lift-2,HUBHHY-1000108-RLY-4,HUBHHY-1000108-RPLHW-2,5,1
HUBHHY-1000108-RLY-4-HUBHHY-Outside-same_level,HUBHHY-1000108-RLY-4,HUBHHY-Outside,1,1
HUBHHY-1000108-RPLHE-3-HUBHHY-Plat08-EB-london-overground-same_level,HUBHHY-1000108-RPLHE-3,HUBHHY-Plat08-EB-london-overground,1,1
HUBHHY-1000108-RPLHT-1-HUBHHY-Plat01-SB-london-overground-same_level,HUBHHY-1000108-RPLHT-1,HUBHHY-Plat01-SB-london-overground,1,1
HUBHHY-1000108-RPLHW-2-HUBHHY-Plat02-SB-london-overground-same_level,HUBHHY-1000108-RPLHW-2,HUBHHY-Plat02-SB-london-overground,1,1
HUBHHY-1000108-RPLHW-2-HUBHHY-Plat07-WB-london-overground-same_level,HUBHHY-1000108-RPLHW-2,HUBHHY-Plat07-WB-london-overground,1,1
HUBHHY-1000108-RPL-N-7-HUBHHY-1000108-VicNB-12-same_level,HUBHHY-1000108-RPL-N-7,HUBHHY-1000108-VicNB-12,1,1
HUBHHY-1000108-RPL-S-8-HUBHHY-1000108-VicSB-6-same_level,HUBHHY-1000108-RPL-S-8,HUBHHY-1000108-VicSB-6,1,1
HUBHHY-Plat02-SB-london-overground-HUBHHY-Plat07-WB-london-overground-same_level,HUBHHY-Plat02-SB-london-overground,HUBHHY-Plat07-WB-london-overground,1,1
HUBHMS-1000096-A-BRA-5-HUBHMS-1000096-EBHa-8-same_level,HUBHMS-1000096-A-BRA-5,HUBHMS-1000096-EBHa-8,1,1
HUBHMS-1000096-A-BRA-5-HUBHMS-1000096-WBHal-11-same_level,HUBHMS-1000096-A-BRA-5,HUBHMS-1000096-WBHal-11,1,1
HUBHMS-1000096-A-BRA-5-HUBHMS-1000097-A-BEA-3-same_level,HUBHMS-1000096-A-BRA-5,HUBHMS-1000097-A-BEA-3,1,1
HUBHMS-1000096-A-BRA-5-HUBHMS-1000097-B-HAM-4-same_level,HUBHMS-1000096-A-BRA-5,HUBHMS-1000097-B-HAM-4,1,1
HUBHMS-1000096-B-BRC-6-HUBHMS-1000096-EBHa-8-same_level,HUBHMS-1000096-B-BRC-6,HUBHMS-1000096-EBHa-8,1,1
HUBHMS-1000096-B-BRC-6-HUBHMS-1000096-WBHal-11-same_level,HUBHMS-1000096-B-BRC-6,HUBHMS-1000096-WBHal-11,1,1
HUBHMS-1000096-B-BRC-6-HUBHMS-1000097-A-BEA-3-same_level,HUBHMS-1000096-B-BRC-6,HUBHMS-1000097-A-BEA-3,1,1
HUBHMS-1000096-B-BRC-6-HUBHMS-1000097-B-HAM-4-same_level,HUBHMS-1000096-B-BRC-6,HUBHMS-1000097-B-HAM-4,1,1
HUBHMS-1000096-DisEB-2-HUBHMS-1000096-PicEB-4-same_level,HUBHMS-1000096-DisEB-2,HUBHMS-1000096-PicEB-4,1,1
HUBHMS-1000096-DisEB-2-HUBHMS-Plat03-EB-piccadilly-same_level,HUBHMS-1000096-DisEB-2,HUBHMS-Plat03-EB-piccadilly,1,1
HUBHMS-1000096-DisEB-2-HUBHMS-Plat04-EB-district-same_level,HUBHMS-1000096-DisEB-2,HUBHMS-Plat04-EB-district,1,1
HUBHMS-1000096-DisWB-1-HUBHMS-1000096-PicWB-3-same_level,HUBHMS-1000096-DisWB-1,HUBHMS-1000096-PicWB-3,1,1
HUBHMS-1000096-DisWB-1-HUBHMS-Plat01-WB-district-same_level,HUBHMS-1000096-DisWB-1,HUBHMS-Plat01-WB-district,1,1
HUBHMS-1000096-DisWB-1-HUBHMS-Plat02-WB-piccadilly-same_level,HUBHMS-1000096-DisWB-1,HUBHMS-Plat02-WB-piccadilly,1,1
HUBHMS-1000096-PicEB-4-HUBHMS-Plat03-EB-piccadilly-same_level,HUBHMS-1000096-PicEB-4,HUBHMS-Plat03-EB-piccadilly,1,1
HUBHMS-1000096-PicEB-4-HUBHMS-Plat04-EB-district-same_level,HUBHMS-1000096-PicEB-4,HUBHMS-Plat04-EB-district,1,1
HUBHMS-1000096-PicWB-3-HUBHMS-Plat01-WB-district-same_level,HUBHMS-1000096-PicWB-3,HUBHMS-Plat01-WB-district,1,1
HUBHMS-1000096-PicWB-3-HUBHMS-Plat02-WB-piccadilly-same_level,HUBHMS-1000096-PicWB-3,HUBHMS-Plat02-WB-piccadilly,1,1
HUBHMS-1000096-WBHal-11-HUBHMS-1000096-DisEB-2-lift-HUBHMS-Lift-1,HUBHMS-1000096-WBHal-11,HUBHMS-1000096-DisEB-2,5,1
HUBHMS-1000096-WBHal-11-HUBHMS-1000096-DisWB-1-lift-HUBHMS-Lift-2,HUBHMS-1000096-WBHal-11,HUBHMS-1000096-DisWB-1,5,1
HUBHMS-1000096-WBHal-11-HUBHMS-1000096-PicEB-4-lift-HUBHMS-Lift-1,HUBHMS-1000096-WBHal-11,HUBHMS-1000096-PicEB-4,5,1
HUBHMS-1000096-WBHal-11-HUBHMS-1000096-PicWB-3-lift-HUBHMS-Lift-2,HUBHMS-1000096-WBHal-11,HUBHMS-1000096-PicWB-3,5,1
HUBHMS-1000096-WBHal-11-HUBHMS-Outside-same_level,HUBHMS-1000096-WBHal-11,HUBHMS-Outside,1,1
HUBHMS-1000097-A-BEA-3-HUBHMS-1000097-Bus-5-same_level,HUBHMS-1000097-A-BEA-3,HUBHMS-1000097-Bus-5,1,1
HUBHMS-1000097-A-BEA-3-HUBHMS-1000097-H&C-1-same_level,HUBHMS-1000097-A-BEA-3,HUBHMS-1000097-H&C-1,1,1
HUBHMS-1000097-B-HAM-4-HUBHMS-1000097-Bus-5-same_level,HUBHMS-1000097-B-HAM-4,HUBHMS-1000097-Bus-5,1,1
HUBHMS-1000097-B-HAM-4-HUBHMS-1000097-H&C-1-same_level,HUBHMS-1000097-B-HAM-4,HUBHMS-1000097-H&C-1,1,1
HUBHMS-Outside-HUBHMS-Plat01-EB-circle|hammersmith-city-same_level,HUBHMS-Outside,HUBHMS-Plat01-EB-circle|hammersmith-city,1,1
HUBHMS-Outside-HUBHMS-Plat02-EB-circle|hammersmith-city-same_level,HUBHMS-Outside,HUBHMS-Plat02-EB-circle|hammersmith-city,1,1
HUBHMS-Outside-HUBHMS-Plat03-EB-circle|hammersmith-city-same_level,HUBHMS-Outside,HUBHMS-Plat03-EB-circle|hammersmith-city,1,1
HUBHMS-Plat01-EB-circle|hammersmith-city-HUBHMS-Plat02-EB-circle|hammersmith-city-same_level,HUBHMS-Plat01-EB-circle|hammersmith-city,HUBHMS-Plat02-EB-circle|hammersmith-city,1,1
HUBHMS-Plat01-EB-circle|hammersmith-city-HUBHMS-Plat03-EB-circle|hammersmith-city-same_level,HUBHMS-Plat01-EB-circle|hammersmith-city,HUBHMS-Plat03-EB-circle|hammersmith-city,1,1
HUBHMS-Plat01-WB-district-HUBHMS-Plat02-WB-piccadilly-same_level,HUBHMS-Plat01-WB-district,HUBHMS-Plat02-WB-piccadilly,1,1
HUBHMS-Plat02-EB-circle|hammersmith-city-HUBHMS-Plat03-EB-circle|hammersmith-city-same_level,HUBHMS-Plat02-EB-circle|hammersmith-city,HUBHMS-Plat03-EB-circle|hammersmith-city,1,1
HUBHMS-Plat03-EB-piccadilly-HUBHMS-Plat04-EB-district-same_level,HUBHMS-Plat03-EB-piccadilly,HUBHMS-Plat04-EB-district,1,1
HUBHOH-1000102-A-STA-3-HUBHOH-1000102-RBusN-7-same_level,HUBHOH-1000102-A-STA-3,HUBHOH-1000102-RBusN-7,1,1
HUBHOH-1000102-A-STA-3-HUBHOH-1000102-RBusS-8-same_level,HUBHOH-1000102-A-STA-3,HUBHOH-1000102-RBusS-8,1,1
HUBHOH-1000102-B-COL-4-HUBHOH-1000102-BookH-5-lift-HUBHOH-Lift-1,HUBHOH-1000102-B-COL-4,HUBHOH-1000102-BookH-5,5,1
HUBHOH-1000102-B-COL-4-HUBHOH-1000102-RBusN-7-same_level,HUBHOH-1000102-B-COL-4,HUBHOH-1000102-RBusN-7,1,1
HUBHOH-1000102-B-COL-4-HUBHOH-1000102-RBusS-8-same_level,HUBHOH-1000102-B-COL-4,HUBHOH-1000102-RBusS-8,1,1
HUBHOH-1000102-BookH-5-HUBHOH-1000102-WAL-9-same_level,HUBHOH-1000102-BookH-5,HUBHOH-1000102-WAL-9,1,1
HUBHOH-1000102-Met34-2-HUBHOH-Plat03-NB-metropolitan-same_level,HUBHOH-1000102-Met34-2,HUBHOH-Plat03-NB-metropolitan,1,1
HUBHOH-1000102-Met34-2-HUBHOH-Plat04-NB-metropolitan-same_level,HUBHOH-1000102-Met34-2,HUBHOH-Plat04-NB-metropolitan,1,1
HUBHOH-1000102-Met56-1-HUBHOH-Plat05-SB-metropolitan-same_level,HUBHOH-1000102-Met56-1,HUBHOH-Plat05-SB-metropolitan,1,1
HUBHOH-1000102-Met56-1-HUBHOH-Plat06-SB-metropolitan-same_level,HUBHOH-1000102-Met56-1,HUBHOH-Plat06-SB-metropolitan,1,1
HUBHOH-1000102-RBusN-7-HUBHOH-1000102-RBusS-8-same_level,HUBHOH-1000102-RBusN-7,HUBHOH-1000102-RBusS-8,1,1
